,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms
24551,0.0249,0.74,0.576,0.0,-6.744,0.146,110.095,0.315,6.0,209476.0
24552,0.831,0.641,0.355,0.000855,-10.599,0.0906,120.032,0.453,5.0,148640.0
24553,0.21,0.749,0.463,0.0382,-8.433,0.0842,90.035,0.189,11.0,226987.0
24554,0.0932,0.725,0.668,2.33e-06,-7.286,0.055,82.966,0.566,5.0,176787.0
24555,0.635,0.416,0.298,2.16e-06,-8.499,0.0442,95.386,0.191,7.0,160173.0
24556,0.0297,0.651,0.703,0.0,-8.958,0.0816,140.051,0.647,0.0,249444.0
24557,0.446,0.603,0.784,8.32e-06,-4.023,0.062,172.041,0.769,6.0,173104.0
24558,0.637,0.571,0.431,0.00524,-8.889,0.0547,130.111,0.361,1.0,179413.0
24559,0.33,0.736,0.449,0.000162,-11.462,0.425,80.126,0.326,1.0,219080.0
24560,0.316,0.755,0.578,0.0,-8.932,0.145,94.148,0.581,0.0,176960.0
24561,0.113,0.563,0.75,0.0,-4.496,0.127,173.906,0.812,11.0,222920.0
24562,0.65,0.523,0.543,0.0,-8.39,0.156,116.161,0.318,5.0,127807.0
24563,0.499,0.708,0.673,0.000233,-4.163,0.0585,136.969,0.311,6.0,197520.0
24564,0.502,0.65,0.555,0.0,-5.971,0.0719,103.081,0.352,6.0,207413.0
24565,0.213,0.418,0.724,0.0,-3.724,0.0964,78.521,0.604,5.0,238320.0
24566,0.667,0.545,0.545,5.48e-05,-7.362,0.107,159.94,0.549,9.0,184516.0
24567,0.709,0.761,0.397,0.105,-9.48,0.0516,127.971,0.464,8.0,205374.0
24568,0.183,0.652,0.678,3.26e-05,-6.183,0.0541,72.989,0.28,2.0,263014.0
24569,0.422,0.658,0.294,5.2e-05,-8.533,0.0321,74.038,0.358,4.0,278180.0
24570,0.911,0.461,0.279,0.0,-11.776,0.0373,114.225,0.599,9.0,150720.0
24571,0.225,0.477,0.61,0.0,-5.628,0.144,79.882,0.358,11.0,213993.0
24572,0.554,0.617,0.525,1.1e-06,-10.426,0.12,135.781,0.377,8.0,212867.0
24573,0.113,0.646,0.696,0.0,-6.505,0.065,81.336,0.18,1.0,223415.0
24574,0.279,0.505,0.267,0.0,-13.763,0.05,143.929,0.439,9.0,247080.0
24575,0.14,0.618,0.712,4.53e-06,-8.246,0.114,97.057,0.305,1.0,254319.0
24576,0.669,0.704,0.487,8.64e-05,-6.407,0.0604,121.726,0.313,9.0,301893.0
24577,0.138,0.73,0.498,0.083,-8.629,0.064,117.975,0.498,5.0,128652.0
24578,0.171,0.499,0.612,4.99e-05,-5.947,0.127,157.218,0.218,4.0,217801.0
24579,0.11,0.671,0.314,0.0,-8.091,0.244,110.898,0.296,5.0,191600.0
24580,0.148,0.734,0.511,0.0,-4.905,0.0592,124.995,0.727,0.0,206947.0
24581,0.811,0.629,0.579,0.00366,-6.543,0.107,135.86,0.363,9.0,204706.0
24582,0.649,0.45,0.352,3.8e-06,-11.733,0.267,102.679,0.408,1.0,252747.0
24583,0.195,0.799,0.301,0.0,-11.361,0.185,100.026,0.511,7.0,186587.0
24584,0.913,0.367,0.142,0.00367,-12.717,0.0319,69.827,0.1,6.0,189463.0
24585,0.321,0.758,0.413,0.0,-6.239,0.0464,85.46,0.599,2.0,229413.0
24586,0.87,0.551,0.37,0.0,-10.194,0.0551,137.265,0.241,5.0,200192.0
24587,0.158,0.628,0.685,0.0,-3.856,0.143,91.963,0.548,1.0,221651.0
24588,0.354,0.626,0.357,0.0,-7.166,0.0631,179.869,0.401,2.0,238867.0
24589,0.0717,0.509,0.637,1.08e-05,-4.83,0.0471,172.006,0.378,4.0,224000.0
24590,0.856,0.372,0.239,0.000175,-11.314,0.0296,113.451,0.127,6.0,102813.0
24591,0.158,0.397,0.843,0.0,-3.726,0.0987,81.201,0.22,10.0,239341.0
24592,0.0553,0.621,0.411,0.0,-8.261,0.0333,110.113,0.357,6.0,202520.0
24593,0.409,0.721,0.339,0.00153,-11.195,0.0532,129.83,0.2,0.0,200747.0
24594,0.381,0.705,0.432,0.133,-9.7,0.205,168.005,0.599,4.0,212787.0
24595,0.242,0.4,0.366,0.0,-9.405,0.0597,73.313,0.161,8.0,272187.0
24596,0.181,0.649,0.509,0.000655,-9.502,0.0659,99.813,0.223,3.0,205663.0
24597,0.159,0.679,0.728,0.0,-3.092,0.154,152.001,0.46,5.0,181013.0
24598,0.25,0.414,0.314,1.47e-05,-12.943,0.0548,84.993,0.09,1.0,200133.0
24599,0.456,0.663,0.626,7.25e-06,-4.756,0.0567,105.026,0.494,1.0,278715.0
24600,0.0509,0.781,0.728,1.94e-06,-4.981,0.0621,102.99,0.395,1.0,219306.0
24601,0.0901,0.431,0.7,0.0,-5.35,0.265,157.871,0.73,6.0,183219.0
24602,0.231,0.764,0.394,9.37e-05,-8.559,0.152,92.009,0.465,8.0,158421.0
24603,0.31,0.826,0.299,0.0952,-7.721,0.0446,97.012,0.215,9.0,178328.0
24604,0.443,0.656,0.432,0.0,-9.481,0.217,97.022,0.0897,6.0,222374.0
24605,0.123,0.696,0.454,0.0,-6.756,0.153,92.928,0.136,1.0,260640.0
24606,0.198,0.659,0.675,0.00129,-6.005,0.19,146.049,0.19,1.0,197260.0
24607,0.139,0.845,0.576,0.0,-5.15,0.153,127.641,0.461,11.0,256027.0
24608,0.0393,0.535,0.505,0.0,-8.926,0.245,99.935,0.495,2.0,320267.0
24609,0.0578,0.874,0.63,0.00479,-3.585,0.298,95.0,0.717,1.0,281600.0
24610,0.143,0.843,0.806,0.0,-5.946,0.269,94.948,0.613,4.0,270507.0
24611,0.178,0.686,0.588,0.0,-8.343,0.0554,94.519,0.617,7.0,249120.0
24612,0.0728,0.776,0.603,6.25e-05,-5.696,0.0343,96.888,0.921,5.0,295920.0
24613,0.0251,0.743,0.675,0.000717,-4.267,0.0953,92.909,0.59,8.0,214400.0
24614,0.233,0.546,0.538,0.0,-7.886,0.0523,182.12,0.58,7.0,295773.0
24615,0.149,0.725,0.68,0.0,-6.037,0.224,90.964,0.695,0.0,268707.0
24616,0.699,0.701,0.692,0.0,-4.67,0.115,90.193,0.688,9.0,194160.0
24617,0.0142,0.648,0.759,0.0,-4.315,0.306,85.996,0.518,6.0,324307.0
24618,0.208,0.839,0.706,0.0,-6.104,0.199,96.673,0.839,5.0,245133.0
24619,0.421,0.713,0.471,0.0,-7.392,0.483,199.764,0.779,1.0,285587.0
24620,0.14,0.85,0.657,0.0192,-7.078,0.166,137.971,0.843,9.0,265667.0
24621,0.157,0.779,0.572,0.0,-9.985,0.378,135.956,0.647,6.0,300160.0
24622,0.209,0.607,0.422,0.0,-13.364,0.499,130.47,0.563,10.0,226987.0
24623,0.273,0.708,0.587,0.0,-7.93,0.151,83.46,0.554,11.0,262133.0
24624,0.344,0.765,0.671,0.0,-5.249,0.278,84.5,0.798,9.0,249867.0
24625,0.0312,0.838,0.72,1.11e-05,-6.593,0.384,93.76,0.845,10.0,242947.0
24626,0.0248,0.814,0.387,0.0,-9.867,0.0946,93.961,0.792,0.0,225173.0
24627,0.0702,0.637,0.725,0.00438,-5.073,0.0333,92.99,0.415,5.0,274733.0
24628,0.123,0.833,0.44,4.38e-05,-8.173,0.0497,97.01,0.424,11.0,256013.0
24629,0.0678,0.831,0.713,0.0,-6.967,0.104,99.584,0.683,7.0,243467.0
24630,0.223,0.765,0.356,0.0,-5.556,0.195,96.991,0.189,11.0,198293.0
24631,0.231,0.646,0.6,0.0,-6.569,0.458,192.082,0.811,9.0,223973.0
24632,0.033,0.882,0.683,0.0,-4.873,0.223,97.932,0.618,1.0,193933.0
24633,0.0296,0.764,0.525,0.0,-5.969,0.048,95.813,0.787,8.0,289413.0
24634,0.193,0.583,0.692,0.0,-7.932,0.362,174.141,0.595,10.0,253533.0
24635,0.0024,0.831,0.79,0.0,-4.714,0.165,93.14,0.791,1.0,262827.0
24636,0.249,0.792,0.79,0.0,-9.033,0.407,97.517,0.411,9.0,244333.0
24637,0.00864,0.906,0.623,4.19e-06,-6.711,0.303,99.498,0.715,1.0,194293.0
24638,0.007,0.924,0.75,0.000198,-6.582,0.0418,99.034,0.672,9.0,190827.0
24639,0.017,0.879,0.681,0.0,-8.951,0.24,99.974,0.817,10.0,221160.0
24640,0.539,0.704,0.707,0.00106,-6.537,0.0391,93.145,0.761,1.0,294787.0
24641,0.00916,0.739,0.947,3.14e-05,-1.916,0.0411,88.009,0.766,11.0,261933.0
24642,0.0254,0.66,0.526,4.63e-06,-6.435,0.319,86.804,0.492,11.0,258693.0
24643,0.265,0.699,0.668,0.0,-5.305,0.106,83.074,0.472,1.0,254467.0
24644,0.0465,0.714,0.6,0.0,-8.365,0.0876,82.017,0.504,6.0,205840.0
24645,0.59,0.264,0.663,0.00443,-8.264,0.187,167.078,0.249,9.0,366733.0
24646,0.176,0.618,0.552,0.0,-6.863,0.0981,81.975,0.586,8.0,242773.0
24647,0.0227,0.758,0.585,1.9e-05,-2.261,0.0458,164.136,0.683,3.0,215440.0
24648,0.282,0.748,0.693,0.0,-7.832,0.278,88.802,0.768,11.0,275947.0
24649,0.144,0.509,0.952,0.0,-4.444,0.336,83.068,0.7,2.0,275373.0
24650,0.356,0.489,0.562,0.0,-6.167,0.374,181.874,0.56,10.0,253520.0
24651,0.364,0.781,0.746,0.0,-2.686,0.17,89.43,0.786,8.0,229800.0
24652,0.035,0.8,0.362,3.99e-06,-10.849,0.0634,93.059,0.888,6.0,236067.0
24653,0.259,0.807,0.498,3.04e-05,-9.91,0.0756,99.001,0.857,10.0,277413.0
24654,0.432,0.817,0.584,0.00609,-9.785,0.174,99.947,0.501,7.0,229373.0
24655,0.0118,0.847,0.402,0.0,-9.952,0.0641,99.693,0.752,7.0,259440.0
24656,0.0478,0.793,0.568,3.57e-05,-4.958,0.0459,100.005,0.806,1.0,269400.0
24657,0.0215,0.802,0.755,0.0,-3.138,0.0564,130.027,0.58,4.0,350320.0
24658,0.182,0.828,0.792,0.0,-5.435,0.179,134.199,0.777,10.0,233360.0
24659,0.187,0.744,0.672,0.000123,-5.589,0.0418,140.889,0.266,9.0,230560.0
24660,0.182,0.476,0.663,0.0,-6.905,0.191,74.884,0.525,6.0,276360.0
24661,0.106,0.513,0.826,0.0,-3.651,0.132,76.91,0.889,10.0,265027.0
24662,0.376,0.76,0.458,0.000229,-8.834,0.19,84.08,0.581,7.0,267093.0
24663,0.102,0.412,0.876,0.0,-6.008,0.47,130.159,0.703,5.0,273133.0
24664,0.153,0.819,0.299,0.0,-11.964,0.122,121.913,0.515,5.0,227907.0
24665,0.177,0.906,0.807,0.0,-4.401,0.294,96.961,0.813,2.0,158350.0
24666,0.109,0.774,0.48,0.000661,-6.599,0.228,96.067,0.332,9.0,229400.0
24667,0.154,0.721,0.779,0.0,-7.909,0.143,95.843,0.611,1.0,333600.0
24668,0.0737,0.701,0.677,0.000162,-6.591,0.147,99.271,0.367,11.0,226440.0
24669,0.292,0.492,0.698,0.0,-2.801,0.184,94.59,0.749,5.0,222213.0
24670,0.0305,0.714,0.862,0.0,-5.531,0.286,92.849,0.887,6.0,281240.0
24671,0.365,0.801,0.55,0.0234,-11.044,0.209,94.994,0.609,10.0,293933.0
24672,0.0262,0.655,0.837,5.85e-06,-6.04,0.0723,91.014,0.66,11.0,253613.0
24673,0.0673,0.551,0.773,3.39e-05,-6.578,0.101,90.003,0.649,11.0,159293.0
24674,0.0133,0.687,0.871,0.0,-5.469,0.171,92.998,0.629,6.0,242587.0
24675,0.117,0.818,0.57,0.0,-7.626,0.348,96.219,0.747,1.0,221427.0
24676,0.00634,0.71,0.815,0.0,-4.144,0.0727,101.125,0.602,7.0,236000.0
24677,0.0106,0.66,0.71,7.01e-06,-4.541,0.0409,97.988,0.233,1.0,264933.0
24678,0.015,0.855,0.614,0.0,-8.984,0.41,105.986,0.495,11.0,178600.0
24679,0.00364,0.767,0.551,0.0,-7.328,0.0616,100.904,0.796,0.0,275707.0
24680,0.0183,0.796,0.615,0.0,-5.053,0.0712,101.978,0.733,2.0,251800.0
24681,0.0402,0.854,0.543,5.73e-05,-6.166,0.0844,103.032,0.868,8.0,243733.0
24682,0.151,0.722,0.745,6.26e-06,-6.059,0.0536,95.021,0.607,4.0,309947.0
24683,0.408,0.71,0.797,0.0,-3.006,0.0582,94.998,0.849,4.0,209120.0
24684,0.37,0.483,0.644,0.0,-6.605,0.307,87.937,0.532,1.0,331133.0
24685,0.764,0.44,0.671,0.0,-10.598,0.477,83.078,0.479,3.0,234387.0
24686,0.085,0.674,0.598,3.37e-05,-8.671,0.124,168.856,0.736,1.0,252067.0
24687,0.165,0.744,0.574,1.24e-05,-9.445,0.0655,86.278,0.805,8.0,281880.0
24688,0.158,0.397,0.843,0.0,-3.726,0.0987,81.201,0.22,10.0,239341.0
24689,0.732,0.596,0.505,1.97e-05,-7.892,0.0619,86.097,0.335,7.0,249240.0
24690,0.462,0.662,0.655,0.0,-5.44,0.26,82.079,0.356,2.0,226374.0
24691,0.228,0.747,0.47,9.86e-05,-9.08,0.0819,83.615,0.555,1.0,301173.0
24692,0.29,0.656,0.757,3.37e-06,-7.777,0.0595,87.604,0.495,10.0,228867.0
24693,0.0495,0.605,0.885,0.0,-4.272,0.08,87.935,0.643,10.0,212727.0
24694,0.0179,0.635,0.614,0.000201,-7.165,0.197,174.213,0.736,7.0,286400.0
24695,0.0668,0.787,0.522,0.0,-5.872,0.463,170.439,0.666,8.0,163765.0
24696,0.0619,0.723,0.84,0.0,-3.523,0.0608,94.332,0.827,1.0,239267.0
24697,0.0543,0.673,0.844,0.0,-3.084,0.0392,98.021,0.479,11.0,183678.0
24698,0.00709,0.718,0.754,0.0,-3.918,0.183,97.656,0.67,0.0,237560.0
24699,0.11,0.665,0.609,1.28e-05,-8.188,0.0468,94.452,0.387,1.0,214600.0
24700,0.21,0.681,0.576,3.27e-05,-6.483,0.0425,113.057,0.334,1.0,227674.0
24701,0.0533,0.77,0.458,1.48e-05,-10.663,0.105,127.959,0.177,1.0,183750.0
24702,0.265,0.634,0.551,0.0,-5.698,0.208,72.202,0.343,10.0,317733.0
24703,0.226,0.507,0.686,0.0,-4.074,0.102,93.615,0.618,4.0,198680.0
24704,0.0131,0.757,0.47,0.000224,-7.722,0.125,88.047,0.32,2.0,260776.0
24705,0.22,0.794,0.792,0.0,-6.889,0.186,126.994,0.546,7.0,188976.0
24706,0.034,0.765,0.555,1.83e-06,-8.685,0.0457,95.006,0.303,6.0,207781.0
24707,0.83,0.373,0.506,3.24e-05,-7.35,0.0721,95.636,0.376,3.0,213333.0
24708,0.461,0.662,0.649,0.0,-3.025,0.0368,82.512,0.701,5.0,225247.0
24709,0.665,0.726,0.308,0.151,-5.858,0.0389,91.999,0.279,0.0,154532.0
24710,0.048,0.728,0.855,0.406,-4.911,0.0335,104.978,0.556,5.0,185013.0
24711,0.155,0.63,0.522,0.0,-5.914,0.148,82.864,0.626,7.0,226380.0
24712,0.0659,0.809,0.631,0.00142,-7.099,0.0423,107.05,0.753,4.0,164282.0
24713,0.165,0.798,0.58,0.00238,-7.104,0.0742,145.004,0.367,0.0,194400.0
24714,0.742,0.52,0.305,0.101,-9.293,0.191,83.734,0.459,5.0,198000.0
24715,0.789,0.47,0.435,0.0,-9.604,0.0464,133.976,0.361,8.0,151731.0
24716,0.17,0.551,0.594,0.0,-5.491,0.0567,79.979,0.324,4.0,195082.0
24717,0.836,0.358,0.357,0.0,-8.783,0.12,70.233,0.261,11.0,108589.0
24718,0.777,0.588,0.181,0.0,-8.497,0.0355,66.484,0.628,1.0,198533.0
24719,0.442,0.693,0.51,1.28e-06,-9.294,0.118,135.062,0.565,10.0,149547.0
24720,0.383,0.863,0.614,0.00116,-7.793,0.157,129.97,0.392,9.0,151984.0
24721,0.0155,0.745,0.845,0.00422,-6.722,0.0698,115.954,0.51,2.0,207194.0
24722,0.171,0.566,0.512,0.0,-4.826,0.171,182.058,0.526,6.0,180875.0
24723,0.0447,0.702,0.51,0.0,-6.172,0.0904,150.025,0.435,0.0,148800.0
24724,0.571,0.316,0.482,5.57e-05,-11.451,0.101,77.841,0.286,4.0,238375.0
24725,0.557,0.551,0.393,0.000101,-9.459,0.029,95.022,0.257,4.0,166737.0
24726,0.355,0.641,0.514,0.0,-6.232,0.039,108.95,0.466,0.0,234920.0
24727,0.108,0.587,0.555,0.0,-7.997,0.0933,88.095,0.528,5.0,148659.0
24728,0.34,0.532,0.583,0.0,-6.64,0.272,70.301,0.552,6.0,228227.0
24729,0.406,0.698,0.846,0.0,-3.735,0.0981,103.968,0.726,8.0,205385.0
24730,0.207,0.803,0.387,1.98e-06,-5.839,0.0723,136.038,0.5,2.0,186157.0
24731,0.139,0.802,0.632,0.0954,-5.363,0.0366,120.977,0.726,8.0,142810.0
24732,0.339,0.739,0.535,0.000219,-4.451,0.0424,133.009,0.195,6.0,178333.0
24733,0.00562,0.781,0.555,0.000142,-6.997,0.181,95.009,0.83,2.0,104842.0
24734,0.459,0.538,0.606,0.0,-6.423,0.421,79.714,0.429,3.0,224269.0
24735,0.0229,0.634,0.56,0.0,-8.247,0.208,140.807,0.306,0.0,166808.0
24736,0.149,0.521,0.671,8.23e-06,-4.496,0.368,189.961,0.753,3.0,166834.0
24737,0.359,0.807,0.366,9.97e-05,-8.982,0.191,141.997,0.56,11.0,206197.0
24738,0.0221,0.467,0.686,0.00261,-5.045,0.0816,162.001,0.55,11.0,201900.0
24739,0.0557,0.488,0.599,0.1,-7.757,0.18,141.84,0.766,0.0,152397.0
24740,0.24,0.642,0.572,1.86e-06,-7.694,0.291,72.297,0.632,7.0,177727.0
24741,0.192,0.814,0.69,0.0,-4.969,0.0398,107.966,0.281,8.0,186294.0
24742,0.247,0.635,0.368,0.000265,-7.783,0.103,88.764,0.361,8.0,201824.0
24743,0.563,0.52,0.684,0.0,-5.511,0.22,117.122,0.289,9.0,196000.0
24744,0.0153,0.694,0.508,0.519,-8.332,0.139,169.522,0.695,10.0,195398.0
24745,0.309,0.546,0.646,0.000207,-6.735,0.0394,139.08,0.792,2.0,195087.0
24746,0.129,0.595,0.776,0.000602,-5.772,0.0386,92.881,0.933,11.0,146813.0
24747,0.457,0.785,0.485,0.00446,-7.674,0.0422,86.033,0.914,2.0,181400.0
24748,0.0452,0.758,0.552,2.6e-06,-6.205,0.0346,98.976,0.489,7.0,262712.0
24749,0.144,0.612,0.636,0.0,-5.328,0.0899,131.922,0.221,3.0,193782.0
24750,0.735,0.714,0.746,0.000784,-6.561,0.158,74.285,0.649,4.0,171707.0
24751,0.367,0.677,0.491,3.31e-05,-8.988,0.161,85.085,0.644,2.0,196933.0
24752,0.432,0.674,0.548,0.091,-8.537,0.0898,195.937,0.378,0.0,159680.0
24753,0.109,0.731,0.744,0.0,-5.77,0.174,171.859,0.727,1.0,223344.0
24754,0.27,0.405,0.759,0.00323,-7.023,0.223,66.305,0.579,8.0,140411.0
24755,0.231,0.48,0.63,0.000678,-7.886,0.107,78.934,0.608,8.0,181052.0
24756,0.0138,0.794,0.581,0.0827,-7.333,0.0535,106.289,0.57,1.0,197093.0
24757,0.136,0.811,0.685,0.559,-6.097,0.241,77.962,0.785,7.0,203154.0
24758,0.0746,0.84,0.664,0.000397,-6.779,0.0537,87.016,0.901,1.0,210294.0
24759,0.0199,0.549,0.531,0.0,-8.708,0.0527,106.039,0.265,0.0,190189.0
24760,0.368,0.48,0.564,0.0,-6.57,0.0621,131.146,0.174,9.0,240320.0
24761,0.271,0.775,0.417,0.00011,-3.987,0.0955,138.058,0.72,6.0,211284.0
24762,0.941,0.514,0.152,2.54e-05,-10.612,0.0515,119.166,0.548,0.0,97333.0
24763,0.139,0.727,0.69,4.32e-05,-5.514,0.0338,106.987,0.636,6.0,168307.0
24764,0.346,0.811,0.294,0.00227,-8.76,0.361,81.979,0.734,1.0,145610.0
24765,0.31,0.629,0.541,0.00262,-6.039,0.25,175.791,0.739,1.0,181364.0
24766,0.313,0.695,0.837,0.224,-6.126,0.0402,103.988,0.633,1.0,162231.0
24767,0.873,0.426,0.237,0.011,-12.03,0.08,85.465,0.198,3.0,251501.0
24768,0.402,0.554,0.754,1.71e-06,-7.088,0.0797,146.076,0.728,1.0,230137.0
24769,0.0392,0.693,0.695,0.166,-6.578,0.0516,90.968,0.0946,4.0,184200.0
24770,0.419,0.581,0.542,0.152,-10.757,0.36,172.028,0.493,0.0,182821.0
24771,0.799,0.648,0.692,0.000138,-6.306,0.106,159.939,0.699,4.0,174000.0
24772,0.472,0.393,0.616,0.00234,-6.472,0.0748,87.068,0.52,6.0,212933.0
24773,0.0205,0.779,0.608,0.00221,-8.524,0.0283,103.033,0.443,2.0,173432.0
24774,0.701,0.381,0.327,0.0015,-8.183,0.0697,93.774,0.288,8.0,180545.0
24775,0.0493,0.575,0.409,1.47e-06,-9.75,0.0865,93.136,0.562,5.0,154474.0
24776,0.0852,0.806,0.694,0.0128,-5.452,0.0523,138.004,0.923,4.0,115652.0
24777,0.0258,0.479,0.586,0.0,-10.864,0.141,82.959,0.121,9.0,180000.0
24778,0.0808,0.699,0.581,0.0,-7.287,0.162,135.154,0.46,1.0,199151.0
24779,0.654,0.605,0.397,0.0219,-8.298,0.0541,120.037,0.272,4.0,214000.0
24780,0.0321,0.68,0.594,0.00011,-8.412,0.0712,74.919,0.308,9.0,166021.0
24781,0.132,0.591,0.515,3.07e-06,-7.818,0.372,80.382,0.708,9.0,208733.0
24782,0.937,0.363,0.249,0.000435,-10.914,0.0441,84.949,0.256,3.0,151267.0
24783,0.26,0.661,0.718,0.0,-5.501,0.196,87.473,0.401,4.0,242867.0
24784,0.637,0.427,0.344,0.000427,-13.301,0.0385,72.638,0.119,8.0,188333.0
24785,0.0963,0.476,0.625,1.52e-05,-9.556,0.119,129.74,0.783,4.0,187371.0
24786,0.51,0.638,0.779,2.02e-06,-5.445,0.0602,81.99,0.971,5.0,184386.0
24787,0.00253,0.695,0.633,0.0,-6.996,0.0805,168.034,0.57,5.0,171120.0
24788,0.595,0.709,0.373,3.42e-05,-8.041,0.186,112.346,0.23,10.0,175031.0
24789,0.311,0.608,0.717,0.0,-6.454,0.317,74.914,0.687,6.0,199563.0
24790,0.208,0.575,0.738,0.0,-3.65,0.0712,82.609,0.391,8.0,166623.0
24791,0.511,0.639,0.723,0.0,-6.462,0.0532,136.872,0.878,7.0,187558.0
24792,0.0161,0.533,0.719,1.26e-06,-5.68,0.0491,145.485,0.534,9.0,212574.0
24793,0.382,0.656,0.77,0.00012,-5.569,0.0476,84.994,0.35,4.0,181912.0
24794,0.202,0.729,0.479,0.00419,-8.125,0.121,109.99,0.314,5.0,170182.0
24795,0.4,0.524,0.471,0.0,-7.856,0.16,91.98,0.146,11.0,159936.0
24796,0.0644,0.461,0.496,0.000379,-5.996,0.0346,167.943,0.317,1.0,208373.0
24797,0.122,0.643,0.785,8.95e-06,-3.868,0.148,138.968,0.459,5.0,149891.0
24798,0.864,0.714,0.372,0.000186,-9.844,0.107,103.174,0.293,6.0,194402.0
24799,0.798,0.525,0.514,0.0211,-9.29,0.0424,144.099,0.321,3.0,222335.0
24800,0.365,0.437,0.539,4.9e-06,-8.398,0.285,76.689,0.288,3.0,180014.0
24801,0.18,0.667,0.471,0.0,-6.968,0.0649,111.866,0.508,8.0,221786.0
24802,0.693,0.534,0.821,1.02e-05,-7.463,0.107,111.032,0.509,5.0,142120.0
24803,0.58,0.818,0.556,2.15e-05,-7.282,0.131,110.023,0.592,7.0,179828.0
24804,0.618,0.679,0.362,0.000115,-10.497,0.0398,80.518,0.637,8.0,180559.0
24805,0.765,0.658,0.337,0.0,-8.756,0.192,72.492,0.568,11.0,144373.0
24806,0.742,0.492,0.429,0.0,-8.02,0.0705,141.159,0.518,2.0,196488.0
24807,0.048,0.728,0.855,0.406,-4.911,0.0335,104.978,0.556,5.0,185013.0
24808,0.0543,0.644,0.728,0.169,-5.75,0.0351,88.993,0.43,8.0,153947.0
24809,0.0231,0.707,0.73,0.018,-4.152,0.0317,120.022,0.11,0.0,282001.0
24810,0.0367,0.255,0.715,0.00114,-10.449,0.204,74.444,0.597,5.0,79292.0
24811,0.665,0.726,0.308,0.151,-5.858,0.0389,91.999,0.279,0.0,154532.0
24812,0.349,0.595,0.48,0.0569,-7.897,0.0496,87.054,0.38,2.0,236207.0
24813,0.334,0.215,0.564,7.03e-05,-8.535,0.0748,76.782,0.163,9.0,174770.0
24814,0.266,0.747,0.531,1.8e-06,-5.99,0.0477,88.009,0.785,8.0,184768.0
24815,0.265,0.747,0.451,5.37e-05,-10.135,0.0931,108.027,0.556,0.0,158131.0
24816,0.701,0.381,0.327,0.0015,-8.183,0.0697,93.774,0.288,8.0,180545.0
24817,0.886,0.391,0.373,0.000143,-11.934,0.04,129.698,0.0723,8.0,212785.0
24818,0.202,0.563,0.814,0.003,-6.457,0.0754,153.914,0.633,6.0,134060.0
24819,0.837,0.624,0.433,0.0294,-9.572,0.0467,124.979,0.589,6.0,218587.0
24820,0.495,0.629,0.601,0.537,-12.223,0.129,129.885,0.0968,0.0,255402.0
24821,0.312,0.584,0.684,9.05e-05,-4.314,0.567,210.164,0.72,10.0,213573.0
24822,0.98,0.563,0.294,0.0491,-11.945,0.0258,76.916,0.149,6.0,204225.0
24823,0.879,0.396,0.256,0.023,-12.598,0.147,171.129,0.184,6.0,144682.0
24824,0.74,0.699,0.441,6.22e-06,-5.899,0.0571,174.95,0.457,2.0,163601.0
24825,0.911,0.461,0.279,0.0,-11.776,0.0373,114.225,0.599,9.0,150720.0
24826,0.576,0.753,0.451,1.1e-06,-6.49,0.195,144.966,0.261,11.0,161835.0
24827,0.658,0.425,0.393,3.8e-06,-7.241,0.173,89.992,0.199,1.0,253375.0
24828,0.49,0.761,0.66,0.0168,-7.149,0.0355,121.007,0.734,0.0,192236.0
24829,0.0688,0.447,0.413,0.00166,-9.788,0.315,84.717,0.304,8.0,181482.0
24830,0.89,0.763,0.306,0.000981,-10.283,0.0388,140.821,0.558,1.0,201915.0
24831,0.262,0.487,0.471,0.00278,-4.654,0.0639,91.737,0.509,9.0,217056.0
24832,0.463,0.72,0.472,0.000215,-10.316,0.0365,104.945,0.47,5.0,161143.0
24833,0.551,0.898,0.405,0.037,-11.875,0.281,132.942,0.693,7.0,196338.0
24834,0.0198,0.743,0.711,5.75e-05,-5.953,0.0353,97.992,0.842,7.0,231533.0
24835,0.505,0.697,0.513,0.000553,-7.979,0.0963,129.744,0.591,9.0,208321.0
24836,0.707,0.513,0.444,0.00992,-10.587,0.103,118.861,0.165,0.0,226258.0
24837,0.184,0.838,0.592,0.0176,-8.137,0.0325,109.993,0.563,1.0,237496.0
24838,0.914,0.729,0.132,0.0,-13.578,0.0369,95.981,0.31,5.0,226453.0
24839,0.889,0.703,0.387,0.0265,-15.138,0.061,89.989,0.465,6.0,171441.0
24840,0.38,0.437,0.309,0.0,-12.927,0.032,100.009,0.44,6.0,183600.0
24841,0.156,0.584,0.515,0.0,-7.552,0.0399,75.966,0.403,8.0,265115.0
24842,0.214,0.734,0.591,9.46e-06,-2.495,0.12,159.797,0.429,8.0,243072.0
24843,0.564,0.447,0.373,0.646,-10.528,0.0531,129.973,0.272,11.0,197538.0
24844,0.741,0.488,0.515,0.0,-6.884,0.124,119.974,0.534,2.0,243701.0
24845,0.689,0.601,0.481,0.0033,-8.366,0.0634,152.994,0.484,7.0,216524.0
24846,0.168,0.76,0.529,0.161,-7.291,0.0298,116.019,0.924,11.0,173740.0
24847,0.366,0.687,0.683,4.19e-05,-6.746,0.0579,131.945,0.391,0.0,130909.0
24848,0.848,0.494,0.406,5.63e-06,-8.472,0.0559,159.957,0.0853,0.0,241667.0
